,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3,Hour_Minute,Date
1345,2015-01-18 15:00:00,1568.55733012433,0,0,1346,-3.02378321544554,146.09999999996901,72.05522215652509,7.425891183277121,15:00:00,2015-01-18
1346,2015-01-18 16:00:00,1705.1370206710199,0,0,1347,-48.9569989010552,253.05262298581403,139.20000000000098,14.841396586263402,16:00:00,2015-01-18
1347,2015-01-18 17:00:00,1791.18122480255,0,0,1348,-68.11344803390739,292.2,196.858527882337,22.2361449541171,17:00:00,2015-01-18
1348,2015-01-18 18:00:00,1963.81412710004,0,0,1349,91.0602376380505,253.052622985824,241.101472413583,29.5997940625876,18:00:00,2015-01-18
1349,2015-01-18 19:00:00,1708.8253729666799,0,0,1350,-93.11042225475859,146.100000000014,268.913750038875,36.922045182554896,19:00:00,2015-01-18
1350,2015-01-18 20:00:00,1673.58903333149,0,0,1351,-0.00362415221448948,-2.20535447904254e-11,278.4,44.1926574837247,20:00:00,2015-01-18
1351,2015-01-18 21:00:00,1404.1498200387198,0,0,1352,-122.065392357525,-146.099999999995,268.91375003887697,51.4014623573592,21:00:00,2015-01-18
1352,2015-01-18 22:00:00,1360.79072726725,0,0,1353,-38.796499798533794,-253.052622985812,241.101472413588,58.538377638006104,22:00:00,2015-01-18
1353,2015-01-18 23:00:00,1323.17692820336,0,0,1354,-1.07502138327963,-292.2,196.85852788234502,65.5934217042947,23:00:00,2015-01-18
1354,2015-01-19 00:00:00,1423.1816109023,0,0,1355,109.47750644895099,-253.052622985825,139.20000000001002,72.5567274391651,00:00:00,2015-01-19
1355,2015-01-19 01:00:00,1446.507281396,0,0,1356,85.13350320954909,-146.099999999988,72.05522215653541,79.41855602990029,01:00:00,2015-01-19
1356,2015-01-19 02:00:00,1437.0313821466102,0,0,1357,-6.137928442133019,-1.43158421821384e-11,6.819867322907821e-12,86.16931058874609,02:00:00,2015-01-19
1357,2015-01-19 03:00:00,1510.7743471793399,0,0,1358,-14.0699802391418,146.099999999992,-72.05522215653751,92.7995495750297,03:00:00,2015-01-19
1358,2015-01-19 04:00:00,1572.48563837725,0,0,1359,0.333015391441567,253.052622985811,-139.199999999998,99.30000000000021,04:00:00,2015-01-19
1359,2015-01-19 05:00:00,1552.8376595815198,0,0,1360,-8.165382932104,292.2,-196.85852788232398,105.66157039594499,05:00:00,2015-01-19
1360,2015-01-19 06:00:00,1547.64067937431,0,0,1361,62.814165270657206,253.05262298581002,-241.101472413589,111.875363531435,06:00:00,2015-01-19
1361,2015-01-19 07:00:00,1354.88690881215,0,0,1362,-2.23203000385783,146.09999999999098,-268.913750038878,117.93268885489799,07:00:00,2015-01-19
1362,2015-01-19 08:00:00,1210.88134056362,0,0,1363,2.45626591445775,1.7465935172445998e-11,-278.4,123.825074649143,08:00:00,2015-01-19
1363,2015-01-19 09:00:00,994.420866938228,0,0,1364,-84.1096629027404,-146.099999999989,-268.913750038878,129.544279879835,09:00:00,2015-01-19
1364,2015-01-19 10:00:00,1003.4477677719501,0,0,1365,-2.48044254995853,-253.052622985793,-241.10147241359698,135.08230572130302,10:00:00,2015-01-19
1365,2015-01-19 11:00:00,1006.0451851234,0,0,1366,-11.327693737911101,-292.2,-196.858527882336,140.43140674364798,11:00:00,2015-01-19
1366,2015-01-19 12:00:00,1172.15569572164,0,0,1367,51.824216962044204,-253.052622985812,-139.19999999999902,145.584101745403,12:00:00,2015-01-19
1367,2015-01-19 13:00:00,1309.13907940139,0,0,1368,8.761117341284079,-146.100000000022,-72.0552221565536,150.533184216686,13:00:00,2015-01-19
1368,2015-01-19 14:00:00,1567.91098033884,0,0,1369,43.63924792071921,-2.0616028162753602e-11,-9.82118795433026e-12,155.27173241815,14:00:00,2015-01-19
1369,2015-01-19 15:00:00,1684.11271096648,0,0,1370,-63.8356302517495,146.100000000015,72.0552221565499,159.79311906166,15:00:00,2015-01-19
1370,2015-01-19 16:00:00,1352.28922212741,1,0,1371,108.631795811126,253.052622985808,139.19999999999598,164.091020579156,16:00:00,2015-01-19
1371,2015-01-19 17:00:00,2055.9057531929398,0,0,1372,26.687799343865,292.2,196.858527882333,168.159425966737,17:00:00,2015-01-19
1372,2015-01-19 18:00:00,2055.16178020362,0,0,1373,16.0150396126318,253.052622985813,241.101472413588,171.99264519159001,18:00:00,2015-01-19
1373,2015-01-19 19:00:00,1978.01542849012,0,0,1374,13.416361301208001,146.100000000025,268.913750038873,175.585317150015,19:00:00,2015-01-19
1374,2015-01-19 20:00:00,1851.50202983651,0,0,1375,19.169612671097,-9.45317282919499e-12,278.4,178.93241716542,20:00:00,2015-01-19
1375,2015-01-19 21:00:00,1635.43487372604,0,0,1376,-45.4081403286281,-146.099999999984,268.913750038879,182.02926401577702,21:00:00,2015-01-19
1376,2015-01-19 22:00:00,1400.9378847939402,0,0,1377,-148.98249111457898,-253.052622985806,241.101472413591,184.871526480739,22:00:00,2015-01-19
1377,2015-01-19 23:00:00,1488.58007949797,0,0,1378,18.4663222163906,-292.2,196.858527882338,187.45522939924197,23:00:00,2015-01-19
1378,2015-01-20 00:00:00,1397.41840138224,0,0,1379,-57.505734861068795,-253.052622985831,139.200000000015,189.776759229127,00:00:00,2015-01-20
1379,2015-01-20 01:00:00,1542.7455414447102,0,0,1380,44.957450187160596,-146.099999999999,72.0552221565412,191.83286910100898,01:00:00,2015-01-20
1380,2015-01-20 02:00:00,1509.3668014071,0,0,1381,-65.253881952213,6.303079838887389e-12,-3.00269922509625e-12,193.62068335931,02:00:00,2015-01-20
1381,2015-01-20 03:00:00,1580.6879264807098,0,0,1382,-70.49455294686929,146.099999999981,-72.05522215653171,195.137701584131,03:00:00,2015-01-20
1382,2015-01-20 04:00:00,1645.27417525389,0,0,1383,-47.960249820230295,253.05262298580502,-139.199999999993,196.381802088311,04:00:00,2015-01-20
1383,2015-01-20 05:00:00,1699.0828468369,0,0,1384,22.390129834446302,292.2,-196.858527882342,197.351244884798,05:00:00,2015-01-20
1384,2015-01-20 06:00:00,1572.6072251293601,0,0,1385,-22.388599563052,253.05262298581601,-241.101472413586,198.044674120182,06:00:00,2015-01-20
1385,2015-01-20 07:00:00,1493.16395959695,0,0,1386,31.5165896648507,146.100000000002,-268.913750038876,198.461119970976,07:00:00,2015-01-20
1386,2015-01-20 08:00:00,1356.72345863434,0,0,1387,49.5234586343064,3.00663071336764e-11,-278.4,198.6,08:00:00,2015-01-20
1387,2015-01-20 09:00:00,1142.56769444315,0,0,1388,-28.879675488972698,-146.099999999978,-268.91375003888,198.461119970976,09:00:00,2015-01-20
1388,2015-01-20 10:00:00,1065.9899082255802,0,0,1389,-26.9006704951943,-253.05262298582,-241.10147241358501,198.044674120182,10:00:00,2015-01-20
1389,2015-01-20 11:00:00,1080.80186149799,0,0,1390,-17.4908555044666,-292.2,-196.85852788233998,197.351244884798,11:00:00,2015-01-20
1390,2015-01-20 12:00:00,1281.03865248358,0,0,1391,85.90947338109041,-253.05262298581798,-139.200000000004,196.381802088311,12:00:00,2015-01-20
1391,2015-01-20 13:00:00,1388.35473263578,0,0,1392,19.3722532081952,-146.100000000004,-72.05522215654409,195.137701584131,13:00:00,2015-01-20
1392,2015-01-20 14:00:00,1533.65076294565,0,0,1393,-52.9699204136147,-3.3216400123984e-11,-1.58238292171751e-11,193.62068335931,14:00:00,2015-01-20
1393,2015-01-20 15:00:00,1825.96351991626,0,0,1394,21.9754286586989,146.100000000004,72.05522215654409,191.83286910100898,15:00:00,2015-01-20
1394,2015-01-20 16:00:00,2010.46262017339,0,0,1395,33.433237958439804,253.05262298581798,139.200000000004,189.776759229127,16:00:00,2015-01-20
1395,2015-01-20 17:00:00,2039.35590128487,0,0,1396,-33.1578559966999,292.2,196.85852788232899,187.45522939924197,17:00:00,2015-01-20
1396,2015-01-20 18:00:00,2148.17816253577,0,0,1397,72.15254065562951,253.05262298582,241.10147241358501,184.871526480739,18:00:00,2015-01-20
1397,2015-01-20 19:00:00,2001.1114225860601,0,0,1398,6.0684085313786,146.100000000036,268.91375003887197,182.029264015778,19:00:00,2015-01-20
1398,2015-01-20 20:00:00,1806.4910827670199,0,0,1399,-49.8413343984004,3.14719913203543e-12,278.4,178.932417165421,20:00:00,2015-01-20
1399,2015-01-20 21:00:00,1726.27256700479,0,0,1400,27.8734998158964,-146.100000000002,268.913750038876,175.58531715001598,21:00:00,2015-01-20
1400,2015-01-20 22:00:00,1575.7863437731698,0,0,1401,14.744849153784099,-253.0526229858,241.10147241359402,171.99264519159001,22:00:00,2015-01-20
1401,2015-01-20 23:00:00,1513.6596303732902,0,0,1402,38.8416765242118,-292.2,196.858527882342,168.159425966737,23:00:00,2015-01-20
1402,2015-01-21 00:00:00,1469.89657622796,0,0,1403,16.6581786346119,-253.05262298580502,139.199999999993,164.091020579156,00:00:00,2015-01-21
1403,2015-01-21 01:00:00,1474.4620443434699,0,0,1404,-15.286296874726801,-146.10000000001003,72.055222156547,159.793119061661,01:00:00,2015-01-21
1404,2015-01-21 02:00:00,1508.7314036900302,0,0,1405,-51.54032872812179,-6.2972921223430306e-12,2.9999420377486298e-12,155.271732418151,02:00:00,2015-01-21
1405,2015-01-21 03:00:00,1637.70573983648,0,0,1406,7.12777777633344,146.099999999999,-72.0552221565412,150.533184216686,03:00:00,2015-01-21
1406,2015-01-21 04:00:00,1721.45034080861,0,0,1407,55.0136160773957,253.052622985798,-139.199999999988,145.58410174540398,04:00:00,2015-01-21
1407,2015-01-21 05:00:00,1695.97859157234,0,0,1408,52.20571271103189,292.2,-196.858527882338,140.431406743649,05:00:00,2015-01-21
1408,2015-01-21 06:00:00,1491.26875023255,0,0,1409,-64.764706060998,253.05262298582298,-241.101472413583,135.082305721306,06:00:00,2015-01-21
1409,2015-01-21 07:00:00,1424.1778790857902,0,0,1410,7.447349244821741,146.100000000013,-268.913750038875,129.544279879835,07:00:00,2015-01-21
1410,2015-01-21 08:00:00,1314.3038429728801,0,0,1411,57.8787683237266,9.44738511265064e-12,-278.4,123.825074649145,08:00:00,2015-01-21
1411,2015-01-21 09:00:00,1071.08342627666,0,0,1412,-43.835512539385995,-146.099999999967,-268.913750038881,117.93268885489799,09:00:00,2015-01-21
1412,2015-01-21 10:00:00,1053.2727801954902,0,0,1413,22.551512063453302,-253.052622985813,-241.101472413588,111.875363531435,10:00:00,2015-01-21
1413,2015-01-21 11:00:00,1080.5573452219,0,0,1414,49.9543027082881,-292.2,-196.858527882333,105.66157039594499,11:00:00,2015-01-21
1414,2015-01-21 12:00:00,1129.2041876158,0,0,1415,7.15681060162961,-253.052622985824,-139.200000000009,99.3000000000015,12:00:00,2015-01-21
1415,2015-01-21 13:00:00,1280.69669158385,0,0,1416,-9.94763583461105,-146.100000000015,-72.0552221565499,92.79954957502979,13:00:00,2015-01-21
1416,2015-01-21 14:00:00,1449.04550943368,0,0,1417,-54.1238011550968,2.0621815879298e-11,9.823945141677882e-12,86.1693105887462,14:00:00,2015-01-21
1417,2015-01-21 15:00:00,1774.8643407437398,0,0,1418,59.2905625573077,146.099999999993,72.05522215653829,79.41855602990171,15:00:00,2015-01-21
1418,2015-01-21 16:00:00,1903.2664902122,0,0,1419,19.4571397872235,253.052622985812,139.19999999999902,72.5567274391666,16:00:00,2015-01-21
1419,2015-01-21 17:00:00,1947.05563142839,0,0,1420,-27.596318158244,292.2,196.858527882336,65.5934217042961,17:00:00,2015-01-21
1420,2015-01-21 18:00:00,1926.67313148675,0,0,1421,-47.0193415506588,253.052622985826,241.101472413582,58.5383776380062,18:00:00,2015-01-21
1421,2015-01-21 19:00:00,1803.7625374695,0,0,1422,-84.6526749267326,146.099999999989,268.913750038878,51.4014623573606,19:00:00,2015-01-21
1422,2015-01-21 20:00:00,1682.8245974934803,0,0,1423,-62.76805999025721,1.57475710932658e-11,278.4,44.192657483724794,20:00:00,2015-01-21
1423,2015-01-21 21:00:00,1643.7508282725303,0,0,1424,60.0150330510893,-146.09999999999098,268.913750038878,36.922045182554996,21:00:00,2015-01-21
1424,2015-01-21 22:00:00,1447.3433446237802,0,0,1425,4.6947011334095,-253.05262298581002,241.101472413589,29.5997940625877,22:00:00,2015-01-21
1425,2015-01-21 23:00:00,1430.32599725932,0,0,1426,77.4313244228555,-292.2,196.858527882346,22.2361449541186,23:00:00,2015-01-21
1426,2015-01-22 00:00:00,1385.5278934826001,0,0,1427,57.539119882150494,-253.052622985811,139.199999999998,14.841396586264901,00:00:00,2015-01-22
1427,2015-01-22 01:00:00,1338.3370894482598,0,0,1428,-23.044023891567303,-146.099999999992,72.05522215653751,7.42589118327721,01:00:00,2015-01-22
1428,2015-01-22 02:00:00,1419.9890665157,0,0,1429,-9.010933484288211,-1.8897664083573498e-11,9.00258330059351e-12,1.1190341889379098e-12,02:00:00,2015-01-22
1429,2015-01-22 03:00:00,1534.9216362860598,0,0,1430,38.30274962588871,146.099999999988,-72.05522215653541,-7.4258911832778,03:00:00,2015-01-22
1430,2015-01-22 04:00:00,1570.09332948819,0,0,1431,40.0821030886353,253.052622985825,-139.20000000001002,-14.841396586264,04:00:00,2015-01-22
1431,2015-01-22 05:00:00,1566.5934604894198,0,0,1432,61.48813332586761,292.2,-196.858527882334,-22.236144954116398,05:00:00,2015-01-22
1432,2015-01-22 06:00:00,1381.7648704327898,0,0,1433,-33.5864860768442,253.052622985812,-241.101472413588,-29.599794062588302,06:00:00,2015-01-22
1433,2015-01-22 07:00:00,1271.32425229578,0,0,1434,-2.93995248281237,146.10000000002302,-268.913750038873,-36.9220451825541,07:00:00,2015-01-22
1434,2015-01-22 08:00:00,1078.92144740082,0,0,1435,-33.485895115478,2.2047757073881102e-11,-278.4,-44.192657483724005,08:00:00,2015-01-22
1435,2015-01-22 09:00:00,942.59103415069,0,0,1436,-26.993753453060304,-146.100000000014,-268.913750038875,-51.401462357361204,09:00:00,2015-01-22
1436,2015-01-22 10:00:00,842.355093016001,0,0,1437,-41.95243394659779,-253.052622985807,-241.101472413591,-58.5383776380041,10:00:00,2015-01-22
1437,2015-01-22 11:00:00,810.760986796275,0,0,1438,-72.5870636170928,-292.2,-196.858527882337,-65.5934217042953,11:00:00,2015-01-22
1438,2015-01-22 12:00:00,960.701287931371,0,0,1439,-13.4893616436477,-253.05262298581403,-139.20000000000098,-72.55672743916709,12:00:00,2015-01-22
1439,2015-01-22 13:00:00,1153.9528664429301,0,0,1440,11.526644629411301,-146.100000000026,-72.0552221565557,-79.41855602989959,13:00:00,2015-01-22
1440,2015-01-22 14:00:00,1324.3455665072502,0,0,1441,-30.4851229040193,8.02144391806755e-12,3.821303878833e-12,-86.1693105887467,14:00:00,2015-01-22
1441,2015-01-22 15:00:00,1558.62359096629,0,0,1442,-8.73208161524066,146.100000000011,72.0552221565478,-92.79954957503028,15:00:00,2015-01-22
1442,2015-01-22 16:00:00,1718.6657659032999,0,0,1443,-17.2868570824961,253.05262298580502,139.199999999994,-99.2999999999995,16:00:00,2015-01-22
1443,2015-01-22 17:00:00,1781.7664961751502,0,0,1444,-45.6304613112388,292.2,196.858527882331,-105.661570395946,17:00:00,2015-01-22
1444,2015-01-22 18:00:00,1852.0459866611102,0,0,1445,24.7672547931325,253.052622985832,241.101472413579,-111.875363531435,18:00:00,2015-01-22
1445,2015-01-22 19:00:00,1701.89959168544,0,0,1446,-41.1814694985377,146.1,268.91375003887697,-117.93268885489701,19:00:00,2015-01-22
1446,2015-01-22 20:00:00,1642.3980384326098,0,0,1447,40.8231130817571,-4.87135092775994e-12,278.4,-123.825074649145,20:00:00,2015-01-22
1447,2015-01-22 21:00:00,1484.22661569132,0,0,1448,42.957145532253506,-146.09999999998,268.91375003888,-129.544279879834,21:00:00,2015-01-22
1448,2015-01-22 22:00:00,1371.2768179596499,0,0,1449,69.3102742531659,-253.052622985804,241.101472413592,-135.082305721304,22:00:00,2015-01-22
1449,2015-01-22 23:00:00,1135.49200759968,0,0,1450,-78.73511353900459,-292.2,196.858527882328,-140.43140674364798,23:00:00,2015-01-22
1450,2015-01-23 00:00:00,1196.57486501206,0,0,1451,5.011589743280959,-253.05262298581698,139.200000000003,-145.584101745403,00:00:00,2015-01-23
1451,2015-01-23 01:00:00,1264.68371722896,0,0,1452,37.26167928911,-146.100000000003,72.0552221565433,-150.533184216687,01:00:00,2015-01-23
1452,2015-01-23 02:00:00,1350.72010538853,0,0,1453,52.991837806677104,1.7212579374523302e-12,-8.19983247410558e-13,-155.271732418151,02:00:00,2015-01-23
1453,2015-01-23 03:00:00,1349.0743893623599,0,0,1454,-19.1772694194251,146.099999999977,-72.0552221565296,-159.79311906166,03:00:00,2015-01-23
1454,2015-01-23 04:00:00,1387.6927768087,0,0,1455,-17.068825597953502,253.05262298581903,-139.200000000005,-164.091020579157,04:00:00,2015-01-23
1455,2015-01-23 05:00:00,1382.4272876175799,0,0,1456,-0.754758533356635,292.2,-196.85852788232899,-168.159425966736,05:00:00,2015-01-23
1456,2015-01-23 06:00:00,1278.7449021583,0,0,1457,-18.2136032223401,253.05262298581903,-241.10147241358501,-171.99264519159001,06:00:00,2015-01-23
1457,2015-01-23 07:00:00,1142.58792969873,0,0,1458,-17.0130031123878,146.10000000000602,-268.913750038876,-175.58531715001598,07:00:00,2015-01-23
1458,2015-01-23 08:00:00,1004.1688799068302,0,0,1459,2.50129707221727,3.46481290351115e-11,-278.4,-178.93241716542,08:00:00,2015-01-23
1459,2015-01-23 09:00:00,856.095153923145,0,0,1460,-6.86183202219851,-146.100000000003,-268.913750038876,-182.02926401577702,09:00:00,2015-01-23
1460,2015-01-23 10:00:00,795.452480139642,0,0,1461,13.478102019783499,-253.05262298581698,-241.101472413586,-184.871526480739,10:00:00,2015-01-23
1461,2015-01-23 11:00:00,765.555298614687,0,0,1462,-19.9309441037299,-292.2,-196.858527882341,-187.45522939924197,11:00:00,2015-01-23
1462,2015-01-23 12:00:00,1626.1901228046,1,0,1463,61.533287770881,-253.05262298582,-139.200000000006,-189.776759229127,12:00:00,2015-01-23
1463,2015-01-23 13:00:00,1037.58681734445,0,0,1464,-16.425091398026304,-146.09999999998,-72.0552221565309,-191.83286910100898,13:00:00,2015-01-23
1464,2015-01-23 14:00:00,1304.8553174872197,0,0,1465,33.476000846537104,-4.57892804316288e-12,-2.1813373840118797e-12,-193.62068335931,14:00:00,2015-01-23
1465,2015-01-23 15:00:00,1580.9765706328199,0,0,1466,91.959050060408,146.1,72.055222156542,-195.137701584131,15:00:00,2015-01-23
1466,2015-01-23 16:00:00,1751.37360579634,0,0,1467,88.50278489886179,253.052622985799,139.199999999989,-196.38180208831002,16:00:00,2015-01-23
1467,2015-01-23 17:00:00,1682.34012168508,0,0,1468,-77.367161312449,292.2,196.858527882327,-197.351244884798,17:00:00,2015-01-23
1468,2015-01-23 18:00:00,1725.61931481315,0,0,1469,-39.490106466064205,253.05262298580502,241.101472413591,-198.044674120182,18:00:00,2015-01-23
1469,2015-01-23 19:00:00,1608.4447836926502,0,0,1470,-78.10784637526359,146.100000000011,268.913750038875,-198.461119970976,19:00:00,2015-01-23
1470,2015-01-23 20:00:00,1541.36643787339,0,0,1471,-9.433562126613099,7.729021033470481e-12,278.4,-198.6,20:00:00,2015-01-23
1471,2015-01-23 21:00:00,1387.6602177362,0,0,1472,-8.69241233169991,-146.099999999998,268.91375003887697,-198.461119970976,21:00:00,2015-01-23
1472,2015-01-23 22:00:00,1338.32322528491,0,0,1473,75.3190499772953,-253.052622985798,241.10147241359502,-198.044674120182,22:00:00,2015-01-23
1473,2015-01-23 23:00:00,1172.12369606361,0,0,1474,-9.183586933926529,-292.2,196.858527882332,-197.351244884798,23:00:00,2015-01-23
1474,2015-01-24 00:00:00,1088.59212288182,0,0,1475,-76.1734520440537,-253.052622985807,139.19999999999501,-196.38180208831002,00:00:00,2015-01-24
1475,2015-01-24 01:00:00,1183.56849485354,0,0,1476,-23.249025718868104,-146.100000000014,72.05522215654909,-195.137701584131,01:00:00,2015-01-24
1476,2015-01-24 02:00:00,1326.75794134809,0,0,1477,43.3786247074031,-1.08791140237781e-11,5.18265801543432e-12,-193.62068335931,02:00:00,2015-01-24
1477,2015-01-24 03:00:00,1289.4760263836502,0,0,1478,-70.7358823587801,146.099999999966,-72.0552221565238,-191.83286910100898,03:00:00,2015-01-24
1478,2015-01-24 04:00:00,1486.23520539655,0,0,1479,83.15934163986749,253.052622985813,-139.2,-189.776759229128,04:00:00,2015-01-24
1479,2015-01-24 05:00:00,1310.91768049496,0,0,1480,-76.96856222346359,292.2,-196.858527882336,-187.45522939924197,05:00:00,2015-01-24
1480,2015-01-24 06:00:00,1355.2226862088498,0,0,1481,47.143062117351,253.052622985825,-241.101472413582,-184.87152648074,06:00:00,2015-01-24
1481,2015-01-24 07:00:00,1160.49838510811,0,0,1482,-16.6586008372563,146.100000000017,-268.913750038874,-182.029264015778,07:00:00,2015-01-24
1482,2015-01-24 08:00:00,1053.1850643814098,0,0,1483,27.5174815468511,-1.91900869681705e-11,-278.4,-178.93241716542,08:00:00,2015-01-24
1483,2015-01-24 09:00:00,920.7745274441439,0,0,1484,27.3735946330299,-146.099999999992,-268.913750038878,-175.58531715001598,09:00:00,2015-01-24
1484,2015-01-24 10:00:00,753.934057553152,0,0,1485,-64.9192018558589,-253.052622985811,-241.101472413589,-171.99264519159001,10:00:00,2015-01-24
1485,2015-01-24 11:00:00,857.548876234207,0,0,1486,28.7668300832784,-292.2,-196.858527882335,-168.159425966737,11:00:00,2015-01-24
1486,2015-01-24 12:00:00,884.513173058056,0,0,1487,-46.1431833769493,-253.05262298582699,-139.20000000001102,-164.091020579157,12:00:00,2015-01-24
1487,2015-01-24 13:00:00,1079.86453437881,0,0,1488,-30.1871244030028,-146.09999999999,-72.0552221565367,-159.79311906166,13:00:00,2015-01-24
1488,2015-01-24 14:00:00,1350.72423524927,0,0,1489,16.9959676674426,-1.71793000043933e-11,-8.183978646856761e-12,-155.271732418152,14:00:00,2015-01-24
1489,2015-01-24 15:00:00,1574.1994499168802,0,0,1490,16.5774119770454,146.099999999989,72.0552221565362,-150.533184216688,15:00:00,2015-01-24
1490,2015-01-24 16:00:00,1682.9504055168,0,0,1491,-54.718115723606005,253.052622985809,139.199999999997,-145.584101745403,16:00:00,2015-01-24
1491,2015-01-24 17:00:00,1848.11073178455,0,0,1492,7.483610645879789,292.2,196.858527882323,-140.431406743649,17:00:00,2015-01-24
1492,2015-01-24 18:00:00,1871.66509694013,0,0,1493,19.593307262036603,253.052622985812,241.101472413588,-135.082305721305,18:00:00,2015-01-24
1493,2015-01-24 19:00:00,1785.4264428126398,0,0,1494,5.95697265360294,146.099999999993,268.913750038878,-129.544279879835,19:00:00,2015-01-24
1494,2015-01-24 20:00:00,1710.62720077289,0,0,1495,61.052275422010794,2.0329392994700898e-11,278.4,-123.825074649145,20:00:00,2015-01-24
1495,2015-01-24 21:00:00,1536.05186312174,0,0,1496,35.1708019377456,-146.099999999987,268.913750038879,-117.93268885489799,21:00:00,2015-01-24
1496,2015-01-24 22:00:00,1338.4044308221698,0,0,1497,-34.7690550741493,-253.052622985824,241.101472413582,-111.875363531435,22:00:00,2015-01-24
1497,2015-01-24 23:00:00,1296.44760938977,0,0,1498,-0.549348096618137,-292.2,196.858527882337,-105.661570395946,23:00:00,2015-01-24
1498,2015-01-25 00:00:00,1264.88770212747,0,0,1499,-20.959674886716698,-253.052622985813,139.2,-99.2999999999997,00:00:00,2015-01-25
1499,2015-01-25 01:00:00,1348.07257198702,0,0,1500,14.9168994055235,-146.100000000025,72.0552221565549,-92.7995495750317,01:00:00,2015-01-25
1500,2015-01-25 02:00:00,1427.4817341033402,0,0,1501,12.651044692101701,-2.3479485985008498e-11,1.11852992782792e-11,-86.16931058874809,02:00:00,2015-01-25
1501,2015-01-25 03:00:00,1407.26583788893,0,0,1502,-89.36038392463001,146.100000000013,-72.0552221565486,-79.418556029901,03:00:00,2015-01-25
1502,2015-01-25 04:00:00,1533.6634188498901,0,0,1503,-10.6324766967562,253.052622985806,-139.199999999994,-72.5567274391672,04:00:00,2015-01-25
1503,2015-01-25 05:00:00,1611.11300315681,0,0,1504,77.3649527434421,292.2,-196.858527882332,-65.5934217042968,05:00:00,2015-01-25
1504,2015-01-25 06:00:00,2165.44887606335,1,0,1505,23.3498858804506,253.05262298581502,-241.101472413587,-58.53837763800551,06:00:00,2015-01-25
1505,2015-01-25 07:00:00,1309.81784621055,0,0,1506,-21.966941393243697,146.100000000027,-268.913750038873,-51.4014623573613,07:00:00,2015-01-25
1506,2015-01-25 08:00:00,1188.10153524572,0,0,1507,3.69419272945195,-6.5897150069401005e-12,-278.4,-44.1926574837241,08:00:00,2015-01-25
1507,2015-01-25 09:00:00,1055.7284594252199,0,0,1508,-0.335745353335594,-146.10000000001003,-268.913750038875,-36.9220451825543,09:00:00,2015-01-25
1508,2015-01-25 10:00:00,963.6184688207021,0,0,1509,-21.6276417173134,-253.05262298580502,-241.101472413592,-29.599794062588398,10:00:00,2015-01-25
1509,2015-01-25 11:00:00,1024.6237303475,0,0,1510,25.9184031839525,-292.2,-196.858527882339,-22.2361449541165,11:00:00,2015-01-25
1510,2015-01-25 12:00:00,1123.8787927761698,0,0,1511,19.972812348282602,-253.052622985833,-139.200000000016,-14.8413965862656,12:00:00,2015-01-25
1511,2015-01-25 13:00:00,1295.48049459388,0,0,1512,9.06160793370819,-146.100000000001,-72.0552221565425,-7.42589118327935,13:00:00,2015-01-25
1512,2015-01-25 14:00:00,1396.70552152914,0,0,1513,-116.29447847086,3.43962201663249e-12,1.6385879011473102e-12,-4.3778673775919605e-13,14:00:00,2015-01-25
1513,2015-01-25 15:00:00,1783.07971585752,0,0,1514,43.498602517729104,146.099999999979,72.0552221565304,7.425891183277071,15:00:00,2015-01-25
1514,2015-01-25 16:00:00,1813.64893163412,0,0,1515,-108.445087937942,253.052622985803,139.199999999992,14.8413965862633,16:00:00,2015-01-25
1515,2015-01-25 17:00:00,2054.68646396935,0,0,1516,27.3917911328927,292.2,196.858527882341,22.236144954116998,17:00:00,2015-01-25
1516,2015-01-25 18:00:00,2012.7701024296,0,0,1517,-27.983787032390005,253.05262298581798,241.10147241358501,29.5997940625876,18:00:00,2015-01-25
1517,2015-01-25 19:00:00,2002.9826965319298,0,0,1518,33.0469013104978,146.100000000004,268.913750038876,36.9220451825548,19:00:00,2015-01-25
1518,2015-01-25 20:00:00,1871.2852812940303,0,0,1519,29.692623810304,-2.8952902632488497e-13,278.4,44.1926574837247,20:00:00,2015-01-25
1519,2015-01-25 21:00:00,1744.6217084827,0,0,1520,50.40649608644011,-146.099999999976,268.91375003888,51.401462357360494,21:00:00,2015-01-25
1520,2015-01-25 22:00:00,1524.51484402389,0,0,1521,-43.072383041882,-253.05262298581798,241.10147241358501,58.538377638006104,22:00:00,2015-01-25
1521,2015-01-25 23:00:00,1538.37389974751,0,0,1522,46.1219501608744,-292.2,196.858527882341,65.5934217042946,23:00:00,2015-01-25
1522,2015-01-26 00:00:00,1482.54356095524,0,0,1523,0.839456501885442,-253.05262298581903,139.200000000005,72.5567274391651,00:00:00,2015-01-26
1523,2015-01-26 01:00:00,1497.26531180725,0,0,1524,-32.1084663791909,-146.100000000007,72.05522215654541,79.4185560299002,01:00:00,2015-01-26
1524,2015-01-26 02:00:00,1582.40450460303,0,0,1525,-28.7648059856989,-3.60798579462389e-11,1.71879405411241e-11,86.169310588746,02:00:00,2015-01-26
1525,2015-01-26 03:00:00,1723.39722735669,0,0,1526,30.552899938198102,146.100000000002,-72.0552221565428,92.7995495750297,03:00:00,2015-01-26
1526,2015-01-26 04:00:00,1657.1801995589701,0,0,1527,-82.9724234268391,253.05262298581698,-139.200000000003,99.3000000000001,04:00:00,2015-01-26
